time,FLOW,TEMP,SALT,TRC_tr1,TRC_age,NCS_ss1,NCS_ss2,OXY_oxy,CAR_dic,CAR_pH,CAR_ch4,CAR_ch4_bub,SIL_rsi,NIT_amm,NIT_nit,PHS_frp,PHS_frp_ads,OGM_doc,OGM_poc,OGM_don,OGM_pon,OGM_dop,OGM_pop,OGM_docr,OGM_donr,OGM_dopr,OGM_cpom,PHY_cyano,PHY_cyano_IN,PHY_cyano_IP,PHY_green,PHY_green_IN,PHY_green_IP,PHY_diatom,PHY_diatom_IN,PHY_diatom_IP,BIV_filtfrac
2016-12-19,0.0031,4.7519,0,0,0,1,1,378.099,80.4362,6.88,0.0123,0,120.9013,0.3595,0.5125,0.074,0.0148,16.5771,24.0368,0.8409,1.6819,0.0135,0.3153,223.7908,7.5685,0.1216,24.0368,0,0,0,0,0,0,0,0,0,0
2016-12-20,0.0031,2.7076,0,0,0,1,1,399.1319,80.4496,6.88,0.0121,0,120.9013,0.3578,0.5132,0.0747,0.0149,16.4257,23.8173,0.8349,1.6698,0.0134,0.3135,221.747,7.514,0.1209,23.8173,0,0,0,0,0,0,0,0,0,0
2016-12-21,0.0029,3.4643,0,0,0,1,1,391.1206,80.463,6.88,0.012,0,120.9013,0.3561,0.5139,0.0753,0.0151,16.2743,23.5978,0.8288,1.6577,0.0134,0.3116,219.7033,7.4595,0.1202,23.5978,0,0,0,0,0,0,0,0,0,0
2016-12-22,0.0027,5.028,0,0,0,1,1,375.402,80.4764,6.88,0.0118,0,120.9013,0.3544,0.5147,0.0759,0.0152,16.1229,23.3782,0.8228,1.6456,0.0133,0.3098,217.6595,7.405,0.1195,23.3782,0,0,0,0,0,0,0,0,0,0
2016-12-23,0.0025,4.2441,0,0,0,1,1,383.1457,80.4898,6.88,0.0117,0,120.9013,0.3528,0.5154,0.0766,0.0153,15.9715,23.1587,0.8167,1.6334,0.0132,0.3079,215.6158,7.3505,0.1188,23.1587,0,0,0,0,0,0,0,0,0,0
2016-12-24,0.0023,5.6904,0,0,0,1,1,369.0646,80.5032,6.88,0.0115,0,120.9013,0.3511,0.5161,0.0772,0.0154,15.8201,22.9392,0.8107,1.6213,0.0131,0.3061,213.572,7.296,0.1181,22.9392,0,0,0,0,0,0,0,0,0,0
2016-12-25,0.002,7.1366,0,0,0,1,1,355.8473,80.5166,6.88,0.0114,0,120.9013,0.3494,0.5169,0.0779,0.0156,15.6688,22.7197,0.8046,1.6092,0.013,0.3042,211.5283,7.2415,0.1173,22.7197,0,0,0,0,0,0,0,0,0,0
2016-12-26,0.0018,8.5829,0,0,0,1,1,343.4276,80.53,6.88,0.0112,0,120.9013,0.3477,0.5176,0.0785,0.0157,15.5174,22.5002,0.7986,1.5971,0.013,0.3024,209.4845,7.1871,0.1166,22.5002,0,0,0,0,0,0,0,0,0,0
2016-12-27,0.0016,10.0291,0,0,0,1,1,331.7449,80.5434,6.88,0.0111,0,120.9013,0.346,0.5183,0.0791,0.0158,15.366,22.2807,0.7925,1.585,0.0129,0.3005,207.4408,7.1326,0.1159,22.2807,0,0,0,0,0,0,0,0,0,0
2016-12-28,0.0014,6.952,0,0,0,1,1,357.4887,80.5568,6.88,0.0109,0,120.9013,0.3444,0.5191,0.0798,0.016,15.2146,22.0612,0.7865,1.5729,0.0128,0.2987,205.397,7.0781,0.1152,22.0612,0,0,0,0,0,0,0,0,0,0
2016-12-29,0.0012,5.8729,0,0,0,1,1,367.3505,80.5702,6.88,0.0108,0,120.9013,0.3427,0.5198,0.0804,0.0161,15.0632,21.8416,0.7804,1.5608,0.0127,0.2968,203.3533,7.0236,0.1145,21.8416,0,0,0,0,0,0,0,0,0,0
2016-12-30,0.001,3.6245,0,0,0,1,1,389.4602,80.5836,6.88,0.0107,0,120.9013,0.341,0.5205,0.081,0.0162,14.9118,21.6221,0.7743,1.5487,0.0126,0.295,201.3095,6.9691,0.1138,21.6221,0,0,0,0,0,0,0,0,0,0
2016-12-31,8.00E-04,2.82,0,0,0,1,1,397.9243,80.597,6.88,0.0105,0,120.9013,0.3393,0.5213,0.0817,0.0163,14.7604,21.4026,0.7683,1.5366,0.0126,0.2931,199.2658,6.9146,0.1131,21.4026,0,0,0,0,0,0,0,0,0,0
2017-01-01,0.0012,6.0089,0,0,0,1,1,366.0817,80.6104,6.88,0.0104,0,120.9013,0.3376,0.522,0.0823,0.0165,14.609,21.1831,0.7622,1.5245,0.0125,0.2913,197.222,6.8601,0.1123,21.1831,0,0,0,0,0,0,0,0,0,0
2017-01-02,0.0015,6.4761,0,0,0,1,1,361.7812,80.6238,6.88,0.0102,0,120.9013,0.336,0.5227,0.083,0.0166,14.4576,20.9636,0.7562,1.5124,0.0124,0.2894,195.1783,6.8057,0.1116,20.9636,0,0,0,0,0,0,0,0,0,0
2017-01-03,0.0019,6.9432,0,0,0,1,1,357.567,80.6372,6.88,0.0101,0,120.9013,0.3343,0.5235,0.0836,0.0167,14.3063,20.7441,0.7501,1.5003,0.0123,0.2876,193.1345,6.7512,0.1109,20.7441,0,0,0,0,0,0,0,0,0,0
2017-01-04,0.0022,7.4104,0,0,0,1,1,353.4368,80.6506,6.88,0.0099,0,120.9013,0.3326,0.5242,0.0842,0.0168,14.1549,20.5246,0.7441,1.4882,0.0122,0.2857,191.0908,6.6967,0.1102,20.5246,0,0,0,0,0,0,0,0,0,0
2017-01-05,0.0016,5.3414,0,0,0,1,1,372.3801,80.664,6.88,0.0098,0,120.9013,0.3309,0.5249,0.0849,0.017,14.0035,20.305,0.738,1.476,0.0122,0.2839,189.047,6.6422,0.1095,20.305,0,0,0,0,0,0,0,0,0,0
2017-01-06,0.0013,3.3007,0,0,0,1,1,392.8298,80.6774,6.88,0.0096,0,120.9013,0.3292,0.5257,0.0855,0.0171,13.8521,20.0855,0.732,1.4639,0.0121,0.282,187.0033,6.5877,0.1088,20.0855,0,0,0,0,0,0,0,0,0,0
2017-01-07,9.00E-04,1.26,0,0,0,1,1,415.2419,80.6908,6.88,0.0095,0,120.9013,0.3276,0.5264,0.0862,0.0172,13.7007,19.866,0.7259,1.4518,0.012,0.2802,184.9595,6.5332,0.1081,19.866,0,0,0,0,0,0,0,0,0,0
2017-01-08,0.0052,0.2771,0,0,0,1,1,426.8047,80.7042,6.88,0.0093,0,120.9013,0.3259,0.5271,0.0868,0.0174,13.5493,19.6465,0.7199,1.4397,0.0119,0.2783,182.9158,6.4788,0.1074,19.6465,0,0,0,0,0,0,0,0,0,0
2017-01-09,0.0079,0.2841,0,0,0,1,1,426.7205,80.7176,6.88,0.0092,0,120.9013,0.3242,0.5279,0.0874,0.0175,13.3979,19.427,0.7138,1.4276,0.0118,0.2765,180.872,6.4243,0.1066,19.427,0,0,0,0,0,0,0,0,0,0
2017-01-10,0.0012,0.2825,0,0,0,1,1,426.7398,80.731,6.88,0.009,0,120.9013,0.3225,0.5286,0.0881,0.0176,13.2465,19.2075,0.7078,1.4155,0.0118,0.2746,178.8282,6.3698,0.1059,19.2075,0,0,0,0,0,0,0,0,0,0
2017-01-11,0.0018,3.585,0,0,0,1,1,389.8684,80.7444,6.88,0.0089,0,120.9013,0.3208,0.5293,0.0887,0.0177,13.0951,18.988,0.7017,1.4034,0.0117,0.2728,176.7845,6.3153,0.1052,18.988,0,0,0,0,0,0,0,0,0,0
2017-01-12,0.0016,6.9003,0,0,0,1,1,357.9506,80.7578,6.88,0.0087,0,120.9013,0.3192,0.5301,0.0893,0.0179,12.9438,18.7685,0.6956,1.3913,0.0116,0.2709,174.7407,6.2608,0.1045,18.7685,0,0,0,0,0,0,0,0,0,0
2017-01-13,0.0022,8.0768,0,0,0,1,1,347.6863,80.7712,6.88,0.0086,0,120.9013,0.3175,0.5308,0.09,0.018,12.7924,18.5489,0.6896,1.3792,0.0115,0.2691,172.697,6.2063,0.1038,18.5489,0,0,0,0,0,0,0,0,0,0
2017-01-14,0.0029,7,0,0,0,1,1,357.0606,80.7846,6.88,0.0084,0,120.9013,0.3158,0.5315,0.0906,0.0181,12.641,18.3294,0.6835,1.3671,0.0115,0.2672,170.6532,6.1518,0.1031,18.3294,0,0,0,0,0,0,0,0,0,0
2017-01-15,0.0027,7.4411,0,0,0,1,1,353.1685,80.798,6.88,0.0083,0,120.9013,0.3141,0.5323,0.0913,0.0183,12.4896,18.1099,0.6775,1.355,0.0114,0.2654,168.6095,6.0974,0.1024,18.1099,0,0,0,0,0,0,0,0,0,0
2017-01-16,0.0025,7.8822,0,0,0,1,1,349.3492,80.8114,6.88,0.0082,0,120.9013,0.3124,0.533,0.0919,0.0184,12.3382,17.8904,0.6714,1.3429,0.0113,0.2635,166.5657,6.0429,0.1016,17.8904,0,0,0,0,0,0,0,0,0,0
2017-01-17,0.0023,8.3232,0,0,0,1,1,345.6011,80.8248,6.88,0.008,0,120.9013,0.3108,0.5337,0.0925,0.0185,12.1868,17.6709,0.6654,1.3308,0.0112,0.2617,164.522,5.9884,0.1009,17.6709,0,0,0,0,0,0,0,0,0,0
2017-01-18,0.002,8.7643,0,0,0,1,1,341.9226,80.8382,6.88,0.0079,0,120.9013,0.3091,0.5345,0.0932,0.0186,12.0354,17.4514,0.6593,1.3186,0.0111,0.2598,162.4782,5.9339,0.1002,17.4514,0,0,0,0,0,0,0,0,0,0
2017-01-19,0.0018,7.1083,0,0,0,1,1,356.0984,80.8516,6.88,0.0077,0,120.9013,0.3074,0.5352,0.0938,0.0188,11.884,17.2319,0.6533,1.3065,0.0111,0.258,160.4345,5.8794,0.0995,17.2319,0,0,0,0,0,0,0,0,0,0
2017-01-20,0.0016,7.7686,0,0,0,1,1,350.3253,80.865,6.88,0.0076,0,120.9013,0.3057,0.5359,0.0944,0.0189,11.7326,17.0123,0.6472,1.2944,0.011,0.2561,158.3907,5.8249,0.0988,17.0123,0,0,0,0,0,0,0,0,0,0
2017-01-21,0.0014,8.13,0,0,0,1,1,347.2346,80.8784,6.88,0.0074,0,120.9013,0.304,0.5367,0.0951,0.019,11.5813,16.7928,0.6412,1.2823,0.0109,0.2543,156.347,5.7705,0.0981,16.7928,0,0,0,0,0,0,0,0,0,0
2017-01-22,0.0094,8.0707,0,0,0,1,1,347.7387,80.8918,6.88,0.0073,0,120.9013,0.3024,0.5374,0.0957,0.0191,11.4299,16.5733,0.6351,1.2702,0.0108,0.2524,154.3032,5.716,0.0974,16.5733,0,0,0,0,0,0,0,0,0,0
2017-01-23,0.0173,8.0114,0,0,0,1,1,348.244,80.9052,6.88,0.0071,0,120.9013,0.3007,0.5381,0.0964,0.0193,11.2785,16.3538,0.6291,1.2581,0.0107,0.2506,152.2595,5.6615,0.0966,16.3538,0,0,0,0,0,0,0,0,0,0
2017-01-24,0.0252,7.9521,0,0,0,1,1,348.7506,80.9186,6.88,0.007,0,120.9013,0.299,0.5389,0.097,0.0194,11.1271,16.1343,0.623,1.246,0.0107,0.2487,150.2157,5.607,0.0959,16.1343,0,0,0,0,0,0,0,0,0,0
2017-01-25,0.0234,7.5962,0,0,0,1,1,351.8168,80.9321,6.88,0.0068,0,120.9013,0.2973,0.5396,0.0976,0.0195,10.9757,15.9148,0.6169,1.2339,0.0106,0.2469,148.172,5.5525,0.0952,15.9148,0,0,0,0,0,0,0,0,0,0
2017-01-26,0.0201,7.9265,0,0,0,1,1,348.9696,80.9455,6.88,0.0067,0,120.9013,0.2956,0.5403,0.0983,0.0197,10.8243,15.6953,0.6109,1.2218,0.0105,0.245,146.1282,5.498,0.0945,15.6953,0,0,0,0,0,0,0,0,0,0
2017-01-27,0.0191,6.0504,0,0,0,1,1,365.6959,80.9589,6.88,0.0065,0,120.9013,0.294,0.5411,0.0989,0.0198,10.6729,15.4757,0.6048,1.2097,0.0104,0.2432,144.0845,5.4435,0.0938,15.4757,0,0,0,0,0,0,0,0,0,0
2017-01-28,0.0173,5.42,0,0,0,1,1,371.6291,80.9723,6.88,0.0064,0,120.9013,0.2923,0.5418,0.0996,0.0199,10.5215,15.2562,0.5988,1.1976,0.0103,0.2413,142.0407,5.3891,0.0931,15.2562,0,0,0,0,0,0,0,0,0,0
2017-01-29,0.0178,4.973,0,0,0,1,1,375.937,80.9857,6.88,0.0062,0,120.9013,0.2906,0.5425,0.1002,0.02,10.3701,15.0367,0.5927,1.1855,0.0103,0.2395,139.997,5.3346,0.0924,15.0367,0,0,0,0,0,0,0,0,0,0
2017-01-30,0.0144,4.0586,0,0,0,1,1,385.018,80.9991,6.88,0.0061,0,120.9013,0.2889,0.5433,0.1008,0.0202,10.2188,14.8172,0.5867,1.1734,0.0102,0.2376,137.9532,5.2801,0.0916,14.8172,0,0,0,0,0,0,0,0,0,0
2017-01-31,0.0129,5.5854,0,0,0,1,1,370.0563,81.0125,6.88,0.0059,0,120.9013,0.2872,0.544,0.1015,0.0203,10.0674,14.5977,0.5806,1.1612,0.0101,0.2358,135.9095,5.2256,0.0909,14.5977,0,0,0,0,0,0,0,0,0,0
2017-02-01,0.0118,5.6382,0,0,0,1,1,369.5569,81.0259,6.88,0.0058,0,120.9013,0.2856,0.5447,0.1021,0.0204,9.916,14.3782,0.5746,1.1491,0.01,0.2339,133.8657,5.1711,0.0902,14.3782,0,0,0,0,0,0,0,0,0,0
2017-02-02,0.0094,6.3385,0,0,0,1,1,363.0383,81.0393,6.88,0.0056,0,120.9013,0.2839,0.5455,0.1027,0.0205,9.7646,14.1587,0.5685,1.137,0.0099,0.2321,131.822,5.1166,0.0895,14.1587,0,0,0,0,0,0,0,0,0,0
2017-02-03,0.0105,4.8672,0,0,0,1,1,376.9682,81.0527,6.88,0.0055,0,120.9013,0.2822,0.5462,0.1034,0.0207,9.6132,13.9391,0.5625,1.1249,0.0099,0.2302,129.7782,5.0621,0.0888,13.9391,0,0,0,0,0,0,0,0,0,0
2017-02-04,0.0064,2.7294,0,0,0,1,1,398.8966,81.0661,6.88,0.0054,0,120.9013,0.2805,0.5469,0.104,0.0208,9.4618,13.7196,0.5564,1.1128,0.0098,0.2283,127.7345,5.0077,0.0881,13.7196,0,0,0,0,0,0,0,0,0,0
2017-02-05,0.0056,4.2014,0,0,0,1,1,383.5752,81.0795,6.88,0.0052,0,120.9013,0.2788,0.5477,0.1047,0.0209,9.3104,13.5001,0.5504,1.1007,0.0097,0.2265,125.6907,4.9532,0.0874,13.5001,0,0,0,0,0,0,0,0,0,0
2017-02-06,0.0037,5.8464,0,0,0,1,1,367.5981,81.0929,6.88,0.0051,0,120.9013,0.2772,0.5484,0.1053,0.0211,9.159,13.2806,0.5443,1.0886,0.0096,0.2246,123.647,4.8987,0.0866,13.2806,0,0,0,0,0,0,0,0,0,0
2017-02-07,0.0031,7.7877,0,0,0,1,1,350.1614,81.1063,6.88,0.0049,0,120.9013,0.2824,0.6068,0.1053,0.0211,9.1987,13.3381,0.5464,1.0927,0.0098,0.2292,124.1822,4.9173,0.0884,13.3381,0,0,0,0,0,0,0,0,0,0
2017-02-08,0.0027,9.2685,0,0,0,1,1,337.8012,81.1197,6.88,0.0049,0,120.9013,0.2877,0.6651,0.1053,0.0211,9.2383,13.3956,0.5484,1.0969,0.01,0.2337,124.7175,4.9359,0.0901,13.3956,0,0,0,0,0,0,0,0,0,0
2017-02-09,0.003,5.4652,0,0,0,1,1,371.1986,81.1331,6.88,0.0048,0,120.9013,0.293,0.7235,0.1053,0.0211,9.278,13.4531,0.5505,1.101,0.0102,0.2382,125.2528,4.9545,0.0919,13.4531,0,0,0,0,0,0,0,0,0,0
2017-02-10,0.0015,3.63,0,0,0,1,1,389.4031,81.1465,6.88,0.0048,0,120.9013,0.2983,0.7819,0.1053,0.0211,9.3176,13.5106,0.5526,1.1051,0.0104,0.2427,125.788,4.973,0.0936,13.5106,0,0,0,0,0,0,0,0,0,0
2017-02-11,8.00E-04,7.97,0,0,0,1,1,348.5972,81.1599,6.88,0.0048,0,120.9013,0.3036,0.8402,0.1053,0.0211,9.3573,13.5681,0.5546,1.1093,0.0106,0.2472,126.3233,4.9916,0.0954,13.5681,0,0,0,0,0,0,0,0,0,0
2017-02-12,0.0012,11.5387,0,0,0,1,1,320.2765,81.1733,6.88,0.0047,0,120.9013,0.3088,0.8986,0.1053,0.0211,9.3969,13.6256,0.5567,1.1134,0.0108,0.2518,126.8586,5.0102,0.0971,13.6256,0,0,0,0,0,0,0,0,0,0
2017-02-13,9.00E-04,7.1969,0,0,0,1,1,355.3142,81.1867,6.88,0.0047,0,120.9013,0.3141,0.957,0.1053,0.0211,9.4366,13.683,0.5588,1.1175,0.011,0.2563,127.3938,5.0288,0.0989,13.683,0,0,0,0,0,0,0,0,0,0
2017-02-14,8.00E-04,4.9541,0,0,0,1,1,376.1202,81.2001,6.88,0.0047,0,120.9013,0.3194,1.0154,0.1053,0.0211,9.4762,13.7405,0.5608,1.1216,0.0112,0.2608,127.9291,5.0474,0.1006,13.7405,0,0,0,0,0,0,0,0,0,0
2017-02-15,7.00E-04,6.8965,0,0,0,1,1,357.985,81.2135,6.88,0.0046,0,120.9013,0.3247,1.0737,0.1053,0.0211,9.5159,13.798,0.5629,1.1258,0.0114,0.2653,128.4644,5.066,0.1023,13.798,0,0,0,0,0,0,0,0,0,0
2017-02-16,6.00E-04,4.5762,0,0,0,1,1,379.8319,81.2269,6.88,0.0046,0,120.9013,0.33,1.1321,0.1053,0.0211,9.5555,13.8555,0.565,1.1299,0.0116,0.2699,128.9996,5.0846,0.1041,13.8555,0,0,0,0,0,0,0,0,0,0
2017-02-17,5.00E-04,5.5492,0,0,0,1,1,370.4002,81.2403,6.88,0.0046,0,120.9013,0.3352,1.1905,0.1053,0.0211,9.5952,13.913,0.567,1.134,0.0118,0.2744,129.5349,5.1032,0.1058,13.913,0,0,0,0,0,0,0,0,0,0
2017-02-18,4.00E-04,7.0532,0,0,0,1,1,356.5872,81.2537,6.88,0.0046,0,120.9013,0.3405,1.2488,0.1053,0.0211,9.6348,13.9705,0.5691,1.1382,0.012,0.2789,130.0702,5.1218,0.1076,13.9705,0,0,0,0,0,0,0,0,0,0
2017-02-19,3.00E-04,10.3331,0,0,0,1,1,329.3776,81.2671,6.88,0.0045,0,120.9013,0.3458,1.3072,0.1053,0.0211,9.6745,14.028,0.5711,1.1423,0.0121,0.2834,130.6054,5.1403,0.1093,14.028,0,0,0,0,0,0,0,0,0,0
2017-02-20,4.00E-04,8.5869,0,0,0,1,1,343.3937,81.2805,6.88,0.0045,0,120.9013,0.3511,1.3656,0.1053,0.0211,9.7141,14.0855,0.5732,1.1464,0.0123,0.2879,131.1407,5.1589,0.1111,14.0855,0,0,0,0,0,0,0,0,0,0
2017-02-21,5.00E-04,9.6538,0,0,0,1,1,334.709,81.2939,6.88,0.0045,0,120.9013,0.3564,1.424,0.1053,0.0211,9.7538,14.143,0.5753,1.1506,0.0125,0.2925,131.676,5.1775,0.1128,14.143,0,0,0,0,0,0,0,0,0,0
2017-02-22,6.00E-04,8.3346,0,0,0,1,1,345.5057,81.3073,6.88,0.0044,0,120.9013,0.3616,1.4823,0.1053,0.0211,9.7934,14.2005,0.5773,1.1547,0.0127,0.297,132.2113,5.1961,0.1145,14.2005,0,0,0,0,0,0,0,0,0,0
2017-02-23,7.00E-04,11.9991,0,0,0,1,1,316.9167,81.3207,6.88,0.0044,0,120.9013,0.3669,1.5407,0.1053,0.0211,9.8331,14.258,0.5794,1.1588,0.0129,0.3015,132.7465,5.2147,0.1163,14.258,0,0,0,0,0,0,0,0,0,0
2017-02-24,8.00E-04,11.2828,0,0,0,1,1,322.1709,81.3341,6.88,0.0044,0,120.9013,0.3722,1.5991,0.1053,0.0211,9.8727,14.3155,0.5815,1.163,0.0131,0.306,133.2818,5.2333,0.118,14.3155,0,0,0,0,0,0,0,0,0,0
2017-02-25,9.00E-04,11.3155,0,0,0,1,1,321.9274,81.3475,6.88,0.0043,0,120.9013,0.3775,1.6575,0.1053,0.0211,9.9124,14.3729,0.5835,1.1671,0.0133,0.3105,133.8171,5.2519,0.1198,14.3729,0,0,0,0,0,0,0,0,0,0
2017-02-26,0.001,7.7075,0,0,0,1,1,350.8526,81.3609,6.88,0.0043,0,120.9013,0.3827,1.7158,0.1053,0.0211,9.952,14.4304,0.5856,1.1712,0.0135,0.3151,134.3523,5.2705,0.1215,14.4304,0,0,0,0,0,0,0,0,0,0
2017-02-27,0.0011,6.1078,0,0,0,1,1,365.1643,81.3743,6.88,0.0043,0,120.9013,0.388,1.7742,0.1053,0.0211,9.9917,14.4879,0.5877,1.1753,0.0137,0.3196,134.8876,5.289,0.1233,14.4879,0,0,0,0,0,0,0,0,0,0
2017-02-28,0.0012,9.5256,0,0,0,1,1,335.7327,81.3877,6.88,0.0043,0,120.9013,0.3801,1.7719,0.1068,0.0214,10.0511,14.5742,0.6081,1.2162,0.0139,0.3237,135.6905,5.4727,0.1249,14.5742,0,0,0,0,0,0,0,0,0,0
2017-03-01,0.0013,10.2214,0,0,0,1,1,330.2444,81.4011,6.88,0.0043,0,120.9013,0.3722,1.7696,0.1083,0.0217,10.1106,14.6604,0.6285,1.257,0.014,0.3278,136.4934,5.6564,0.1264,14.6604,0,0,0,0,0,0,0,0,0,0
2017-03-02,0.0014,9.0999,0,0,0,1,1,339.1699,81.4145,6.88,0.0044,0,120.9013,0.3643,1.7673,0.1098,0.022,10.1701,14.7466,0.6489,1.2978,0.0142,0.3319,137.2963,5.8401,0.128,14.7466,0,0,0,0,0,0,0,0,0,0
2017-03-03,0.0016,6.208,0,0,0,1,1,364.2379,81.4279,6.88,0.0044,0,120.9013,0.3564,1.765,0.1113,0.0223,10.2296,14.8329,0.6693,1.3386,0.0144,0.336,138.0992,6.0238,0.1296,14.8329,0,0,0,0,0,0,0,0,0,0
2017-03-04,0.0017,5.1695,0,0,0,1,1,374.0327,81.4413,6.88,0.0044,0,120.9013,0.3484,1.7627,0.1128,0.0226,10.289,14.9191,0.6897,1.3794,0.0146,0.3401,138.9021,6.2075,0.1312,14.9191,0,0,0,0,0,0,0,0,0,0
2017-03-05,0.0018,5.0969,0,0,0,1,1,374.7341,81.4547,6.88,0.0045,0,120.9013,0.3405,1.7604,0.1143,0.0229,10.3485,15.0054,0.7101,1.4203,0.0148,0.3443,139.705,6.3912,0.1328,15.0054,0,0,0,0,0,0,0,0,0,0
2017-03-06,0.0019,5.657,0,0,0,1,1,369.3793,81.4681,6.88,0.0045,0,120.9013,0.3326,1.7581,0.1158,0.0232,10.408,15.0916,0.7305,1.4611,0.0149,0.3484,140.5079,6.5749,0.1344,15.0916,0,0,0,0,0,0,0,0,0,0
2017-03-07,0.002,8.4722,0,0,0,1,1,344.3514,81.4815,6.88,0.0046,0,120.9013,0.3247,1.7558,0.1173,0.0235,10.4675,15.1778,0.751,1.5019,0.0151,0.3525,141.3108,6.7586,0.136,15.1778,0,0,0,0,0,0,0,0,0,0
2017-03-08,0.0021,9.8343,0,0,0,1,1,333.2782,81.4949,6.88,0.0046,0,120.9013,0.3168,1.7535,0.1188,0.0238,10.5269,15.2641,0.7714,1.5427,0.0153,0.3566,142.1137,6.9422,0.1375,15.2641,0,0,0,0,0,0,0,0,0,0
2017-03-09,0.0022,8.7585,0,0,0,1,1,341.9704,81.5083,6.88,0.0046,0,120.9013,0.3088,1.7512,0.1203,0.0241,10.5864,15.3503,0.7918,1.5835,0.0155,0.3607,142.9166,7.1259,0.1391,15.3503,0,0,0,0,0,0,0,0,0,0
2017-03-10,0.0023,8.8162,0,0,0,1,1,341.4941,81.5217,6.88,0.0047,0,120.9013,0.3009,1.7488,0.1218,0.0244,10.6459,15.4365,0.8122,1.6244,0.0156,0.3648,143.7195,7.3096,0.1407,15.4365,0,0,0,0,0,0,0,0,0,0
2017-03-11,0.0024,4.9074,0,0,0,1,1,376.576,81.5351,6.88,0.0047,0,120.9013,0.293,1.7465,0.1233,0.0247,10.7054,15.5228,0.8326,1.6652,0.0158,0.3689,144.5224,7.4933,0.1423,15.5228,0,0,0,0,0,0,0,0,0,0
2017-03-12,0.0025,4.8859,0,0,0,1,1,376.7855,81.5485,6.88,0.0047,0,120.9013,0.2851,1.7442,0.1248,0.025,10.7648,15.609,0.853,1.706,0.016,0.3731,145.3253,7.677,0.1439,15.609,0,0,0,0,0,0,0,0,0,0
2017-03-13,0.0026,4.3327,0,0,0,1,1,382.2567,81.562,6.88,0.0048,0,120.9013,0.2772,1.7419,0.1264,0.0253,10.8243,15.6953,0.8734,1.7468,0.0162,0.3772,146.1282,7.8607,0.1455,15.6953,0,0,0,0,0,0,0,0,0,0
2017-03-14,0.0027,4.2878,0,0,0,1,1,382.7066,81.5754,6.88,0.0048,0,120.9013,0.3088,1.7293,0.1286,0.0257,10.9433,15.8677,0.8693,1.7385,0.0163,0.3793,147.734,7.8235,0.1463,15.8677,0,0,0,0,0,0,0,0,0,0
2017-03-15,0.0028,1.2589,0,0,0,1,1,415.2551,81.5888,6.88,0.0048,0,120.9013,0.3405,1.7166,0.1309,0.0262,11.0622,16.0402,0.8651,1.7303,0.0163,0.3814,149.3398,7.7863,0.1471,16.0402,0,0,0,0,0,0,0,0,0,0
2017-03-16,0.0029,1.6567,0,0,0,1,1,410.7212,81.6022,6.88,0.0048,0,120.9013,0.3722,1.7039,0.1331,0.0266,11.1812,16.2127,0.861,1.722,0.0164,0.3836,150.9456,7.749,0.1479,16.2127,0,0,0,0,0,0,0,0,0,0
2017-03-17,0.003,2.7689,0,0,0,1,1,398.4729,81.6156,6.88,0.0047,0,120.9013,0.4039,1.6912,0.1354,0.0271,11.3001,16.3852,0.8569,1.7137,0.0165,0.3857,152.5514,7.7118,0.1488,16.3852,0,0,0,0,0,0,0,0,0,0
2017-03-18,0.0031,5.9999,0,0,0,1,1,366.1654,81.629,6.88,0.0047,0,120.9013,0.4355,1.6786,0.1376,0.0275,11.4191,16.5576,0.8527,1.7055,0.0166,0.3878,154.1572,7.6746,0.1496,16.5576,0,0,0,0,0,0,0,0,0,0
2017-03-19,0.0032,6.4642,0,0,0,1,1,361.8896,81.6424,6.88,0.0047,0,120.9013,0.4672,1.6659,0.1399,0.028,11.538,16.7301,0.8486,1.6972,0.0167,0.39,155.7631,7.6374,0.1504,16.7301,0,0,0,0,0,0,0,0,0,0
2017-03-20,0.0033,6.3683,0,0,0,1,1,362.7652,81.6558,6.88,0.0047,0,120.9013,0.4989,1.6532,0.1421,0.0284,11.657,16.9026,0.8445,1.6889,0.0168,0.3921,157.3689,7.6002,0.1512,16.9026,0,0,0,0,0,0,0,0,0,0
2017-03-21,0.0035,9.5885,0,0,0,1,1,335.2294,81.6692,6.88,0.0047,0,120.9013,0.5306,1.6406,0.1444,0.0289,11.7759,17.0751,0.8403,1.6807,0.0169,0.3942,158.9747,7.563,0.1521,17.0751,0,0,0,0,0,0,0,0,0,0
2017-03-22,0.0036,9.1454,0,0,0,1,1,338.7991,81.6826,6.88,0.0047,0,120.9013,0.5622,1.6279,0.1467,0.0293,11.8948,17.2475,0.8362,1.6724,0.017,0.3964,160.5805,7.5258,0.1529,17.2475,0,0,0,0,0,0,0,0,0,0
2017-03-23,0.0037,6.4153,0,0,0,1,1,362.3359,81.696,6.88,0.0047,0,120.9013,0.5939,1.6152,0.1489,0.0298,12.0138,17.42,0.8321,1.6641,0.0171,0.3985,162.1863,7.4886,0.1537,17.42,0,0,0,0,0,0,0,0,0,0
2017-03-24,0.0038,7.5101,0,0,0,1,1,352.5661,81.7094,6.88,0.0047,0,120.9013,0.6256,1.6025,0.1512,0.0302,12.1327,17.5925,0.8279,1.6559,0.0172,0.4006,163.7921,7.4514,0.1545,17.5925,0,0,0,0,0,0,0,0,0,0
